ESG_Environmental,ESG_Governance,ProfitMargin,CarbonEmissions,InvestorType
0.135,0.27,0.40714285714285714,0.03506949268255383,3
0.17300000000000001,0.28600000000000003,0.43285714285714283,0.0332195843343866,3
0.17500000000000002,0.28800000000000003,0.4257142857142857,0.04279200310412994,3
0.337,0.601,0.32999999999999996,0.0011925195282884318,1
0.384,0.5820000000000001,0.28285714285714286,0.0011301399287852317,1
0.37,0.609,0.28428571428571425,0.0011491917773758782,1
0.35200000000000004,0.601,0.3214285714285714,0.0011623479930866491,1
0.37,0.584,0.31,0.0010434101372312952,1
0.399,0.58,0.33714285714285713,0.0010730448053260732,1
0.369,0.629,0.34857142857142853,0.0011287809220125184,1
0.38799999999999996,0.574,0.33714285714285713,0.0010834077272328707,1
0.408,0.527,0.3414285714285714,0.0011482329446091243,1
0.42,0.536,0.34285714285714286,0.0010553658309241881,1
0.711,0.219,0.3,0.0024502505805430288,1
0.731,0.227,0.2785714285714286,0.0026007150162540077,1
0.7320000000000001,0.284,0.2914285714285714,0.0028638234819939414,1
0.721,0.28600000000000003,0.30142857142857143,0.0033709439910458647,1
0.647,0.023,0.4514285714285714,0.0013396151724294418,3
0.6729999999999999,0.008,0.42857142857142855,0.0015730850079557265,3
0.696,0.027000000000000003,0.44,0.001521457608538388,3
0.705,0.049,0.4028571428571428,0.0014332123065163385,3
0.7490000000000001,0.035,0.4342857142857143,0.0018334734790907978,3
0.763,0.013000000000000001,0.42857142857142855,0.0019307375541926977,3
0.763,0.031000000000000003,0.44,0.0022232677241380994,3
0.762,0.023,0.40714285714285714,0.0025029952974819566,3
0.78,0.035,0.39714285714285713,0.0026007110541351373,3
0.24600000000000002,0.867,0.39999999999999997,0.008529476162538817,3
0.282,0.8790000000000001,0.4228571428571428,0.007936238999828225,3
0.273,0.19899999999999998,0.48142857142857143,0.009872820679355479,3
0.315,0.182,0.4671428571428571,0.010049713438464973,3
0.28300000000000003,0.203,0.4928571428571428,0.010153894382585718,3
0.309,0.2,0.52,0.010194066305817612,3
0.302,0.228,0.5457142857142857,0.011387420850658084,3
0.312,0.268,0.5314285714285714,0.01326981857356656,3
0.322,0.258,0.5457142857142857,0.015576396780673022,3
0.337,0.272,0.5271428571428571,0.01810773509549785,3
0.39299999999999996,0.262,0.5857142857142856,0.01718941202260952,3
0.381,0.271,0.53,0.016584886783235782,3
0.8029999999999999,0.348,0.3628571428571429,0.0003650369452825817,2
0.846,0.34500000000000003,0.3457142857142857,0.00036670697838665935,1
0.878,0.32799999999999996,0.3557142857142857,0.0004334597665935979,1
0.579,0.731,0.36142857142857143,0.003505756076157416,2
0.605,0.7490000000000001,0.3842857142857143,0.003935481545715206,2
0.41700000000000004,0.66,0.3914285714285714,0.0017331040933238426,3
0.413,0.6559999999999999,0.4014285714285714,0.0017959918345722336,3
0.414,0.626,0.4342857142857143,0.0018147098746480082,3
0.385,0.603,0.4514285714285714,0.001968593618944561,3
0.397,0.635,0.42999999999999994,0.0020238800351391603,3
0.375,0.677,0.4585714285714285,0.0020093816516608774,3
0.39299999999999996,0.708,0.44857142857142857,0.002091559959161886,3
0.385,0.68,0.44999999999999996,0.0018165671178687352,3
0.424,0.6890000000000001,0.4114285714285714,0.0018581089437002378,3
0.455,0.716,0.42428571428571427,0.0014877082799961967,3
0.48700000000000004,0.252,0.4128571428571428,0.002523015884136534,3
0.485,0.22899999999999998,0.4157142857142857,0.0026040293286895026,3
0.085,0.168,0.4214285714285714,0.005597543857154377,3
0.115,0.17800000000000002,0.3985714285714286,0.004731361278077166,3
0.138,0.209,0.3914285714285714,0.004880588542170712,3
0.182,0.23399999999999999,0.4457142857142857,0.00502131309916734,3
0.204,0.255,0.4314285714285714,0.004421093692476534,3
0.20500000000000002,0.24600000000000002,0.46285714285714286,0.0047885633787458385,3
0.22899999999999998,0.23199999999999998,0.4128571428571428,0.005070591952623962,3
0.7240000000000001,0.793,0.35285714285714287,0.04670167045487162,1
0.74,0.8109999999999999,0.27999999999999997,0.04110531820496766,1
0.368,0.317,0.40857142857142853,0.0037367327483841966,3
0.409,0.31,0.4128571428571428,0.0038879410719131844,3
0.418,0.28500000000000003,0.39714285714285713,0.003764001040983339,3
0.9500000000000001,0.052000000000000005,0.54,0.00011433684531653965,3
0.9440000000000001,0.067,0.5371428571428571,0.0001207000082231796,3
0.941,0.073,0.5685714285714285,0.0001051160041742745,3
0.9420000000000001,0.07,0.5871428571428572,0.00010007717950022755,3
0.948,0.109,0.6414285714285715,0.0001029140566117806,3
0.978,0.10400000000000001,0.6042857142857143,8.277658745051185e-05,3
1.0,0.11699999999999999,0.6,7.285940391668882e-05,3
0.991,0.068,0.5714285714285714,7.662638843318194e-05,3
0.9840000000000001,0.015,0.5842857142857143,6.905775086007545e-05,3
0.9840000000000001,0.024,0.6514285714285715,6.787703943655199e-05,3
0.46299999999999997,0.508,0.49,0.0164819113137815,3
0.452,0.537,0.5071428571428571,0.014845288777082558,3
0.441,0.54,0.5671428571428572,0.015089337469994104,3
0.454,0.517,0.5828571428571429,0.01625042947139868,3
0.47500000000000003,0.505,0.5657142857142857,0.01838011491939565,3
0.512,0.545,0.5357142857142857,0.01800564615014093,3
0.513,0.537,0.5514285714285714,0.018475934802169115,3
0.5660000000000001,0.537,0.5328571428571428,0.018418239417701016,3
0.554,0.545,0.5042857142857142,0.020515834674432975,3
0.589,0.5660000000000001,0.48142857142857143,0.020831207450198744,3
0.341,0.18600000000000003,0.49571428571428566,0.003668356481969913,3
0.392,0.166,0.4871428571428571,0.0036410030038150467,3
0.395,0.18300000000000002,0.4542857142857143,0.003866831893098831,3
0.41000000000000003,0.172,0.49142857142857144,0.003631085820281223,3
0.446,0.218,0.5457142857142857,0.003354871655846123,3
0.48600000000000004,0.228,0.6514285714285715,0.00342656718734449,3
0.489,0.266,0.6314285714285715,0.0032642966279279933,3
0.48,0.295,0.6214285714285714,0.0028880171703492778,3
0.498,0.289,0.63,0.002761029279478005,3
0.506,0.272,0.6014285714285714,0.0030654091564365034,3
0.251,0.09699999999999999,0.44,0.0015492271091746973,3
0.27,0.1,0.44857142857142857,0.0018645117277955865,3
0.275,0.10099999999999999,0.42428571428571427,0.0019217940613713944,3
0.284,0.135,0.44285714285714284,0.0016350644334529672,3
0.304,0.113,0.4057142857142857,0.0019029918262696136,3
0.49200000000000005,0.22100000000000003,0.40714285714285714,0.0011973860007915955,3
0.46299999999999997,0.217,0.42857142857142855,0.00136240428964505,3
0.473,0.19899999999999998,0.47285714285714286,0.0014717637231300412,3
0.47700000000000004,0.218,0.4342857142857143,0.0017166573378908025,3
0.47700000000000004,0.267,0.47428571428571425,0.0017438622365880108,3
0.444,0.313,0.4871428571428571,0.001961390486837293,3
0.43200000000000005,0.315,0.4685714285714285,0.0019824986751219285,3
0.449,0.3,0.4457142857142857,0.0020657893474959376,3
0.441,0.327,0.4414285714285714,0.002229434762160631,3
0.439,0.311,0.4642857142857143,0.0023666865219669287,3
0.098,0.7909999999999999,0.39999999999999997,0.005804355566387635,3
0.12,0.8190000000000001,0.4128571428571428,0.0055520062344415885,3
0.10300000000000001,0.8140000000000001,0.39999999999999997,0.0061314027254064625,3
0.583,0.149,0.4057142857142857,0.005402594731820547,3
0.5760000000000001,0.16,0.39999999999999997,0.005699630821451861,3
0.626,0.212,0.4014285714285714,0.006059154478325607,3
0.62,0.242,0.4228571428571428,0.006373139521956847,3
0.639,0.254,0.4357142857142857,0.0068930329117187815,3
0.665,0.242,0.43285714285714283,0.006833465426084193,3
0.662,0.27899999999999997,0.4442857142857143,0.006624518134779527,3
0.6609999999999999,0.29300000000000004,0.4714285714285714,0.007254865493364537,3
0.102,0.7170000000000001,0.3857142857142857,0.0034274012133668104,3
0.081,0.735,0.4585714285714285,0.0038145715451918688,3
0.11599999999999999,0.703,0.40857142857142853,0.004600431078929363,3
0.11599999999999999,0.688,0.44999999999999996,0.00521764896610598,3
0.13699999999999998,0.705,0.44285714285714284,0.006236368169063643,3
0.149,0.735,0.4414285714285714,0.007855852560586575,3
0.14400000000000002,0.7240000000000001,0.42,0.0082394381653632,3
0.603,0.394,0.4185714285714286,0.008707592225849697,3
0.68,0.435,0.3985714285714286,0.012016875741967427,3
0.705,0.454,0.4114285714285714,0.01276336171942551,3
0.7540000000000001,0.493,0.39999999999999997,0.013258192726269668,3
0.364,0.5670000000000001,0.39428571428571424,0.0009114260144638377,3
0.39799999999999996,0.56,0.4371428571428571,0.0008351988095068973,3
0.41500000000000004,0.556,0.44,0.0010385377215498255,3
0.078,0.632,0.5657142857142857,0.010729832934306028,3
0.09699999999999999,0.621,0.5614285714285714,0.010695201043785347,3
0.163,0.619,0.5442857142857143,0.010597056387764392,3
0.151,0.6409999999999999,0.5457142857142857,0.011680261056405131,3
0.166,0.606,0.51,0.013728061393697536,3
0.18600000000000003,0.574,0.5285714285714286,0.014846781505367163,3
0.189,0.564,0.5342857142857143,0.01622537303165921,3
0.20199999999999999,0.539,0.5257142857142857,0.018380557686179473,3
0.197,0.534,0.5157142857142857,0.02133418754503059,3
0.231,0.517,0.48142857142857143,0.02380285702567464,3
0.474,0.459,0.28285714285714286,0.0019145285258919105,1
0.526,0.444,0.23857142857142855,0.001874480418874731,1
0.543,0.409,0.23714285714285713,0.0021047092411646327,1
0.552,0.392,0.24571428571428572,0.002423346802880008,1
0.5700000000000001,0.391,0.2357142857142857,0.0028999778166907595,1
0.563,0.37200000000000005,0.2571428571428571,0.0034934893561331583,1
0.579,0.39299999999999996,0.2914285714285714,0.0038394853486519885,1
0.622,0.38,0.2957142857142857,0.003968235391891087,1
0.632,0.399,0.3,0.004864626155769637,1
0.16,0.775,0.41714285714285715,0.003999272650066158,3
0.17800000000000002,0.794,0.40857142857142853,0.0038671795690297514,3
0.188,0.8029999999999999,0.4214285714285714,0.0033130703112285776,3
0.189,0.8079999999999999,0.40857142857142853,0.0029371504159373947,3
0.19399999999999998,0.818,0.4471428571428571,0.002655890493120223,3
0.21100000000000002,0.84,0.3771428571428571,0.002851621146401336,2
0.24800000000000003,0.823,0.38,0.002724524297261114,2
0.713,0.6659999999999999,0.3214285714285714,0.0014601487716600443,1
0.75,0.668,0.2657142857142857,0.0014462972040874334,1
0.743,0.6809999999999999,0.2642857142857143,0.0017451855842908863,1
0.78,0.643,0.29714285714285715,0.0017121553803237605,1
0.785,0.647,0.3414285714285714,0.0017243121515493505,1
0.823,0.6509999999999999,0.33714285714285713,0.001516916029782637,1
0.816,0.637,0.31999999999999995,0.001601215061409286,1
0.792,0.633,0.3414285714285714,0.0018553037635396518,1
1.0,0.057999999999999996,0.5371428571428571,0.0007912807028825818,3
1.0,0.065,0.5314285714285714,0.000787331460898028,3
0.998,0.049,0.5085714285714286,0.0008315903097452395,3
1.0,0.015,0.5342857142857143,0.0008708311350424763,3
1.0,0.02,0.5228571428571429,0.0008307582647823538,3
1.0,0.021,0.54,0.000755016419387097,3
1.0,0.059000000000000004,0.49857142857142855,0.0006803829767459696,3
0.9990000000000001,0.033,0.5414285714285714,0.0007498458542605931,3
0.997,0.017,0.5357142857142857,0.0008119292853781947,3
0.98,0.01,0.5357142857142857,0.0008715453069689531,3
0.38799999999999996,0.601,0.5485714285714285,0.001374596719940478,3
0.37,0.583,0.5828571428571429,0.0015115463681828712,3
0.378,0.562,0.6157142857142857,0.0015239022358817234,3
0.37700000000000006,0.5760000000000001,0.5928571428571427,0.0014678877803445986,3
0.37700000000000006,0.5970000000000001,0.6042857142857143,0.0016905350881750631,3
0.37,0.6,0.63,0.001732432514175228,3
0.386,0.624,0.6499999999999999,0.0018518161084035561,3
0.53,0.15,0.5,0.018251319311789537,3
0.542,0.195,0.5471428571428572,0.017606633045010797,3
0.574,0.203,0.5271428571428571,0.01844698161852013,3
0.585,0.203,0.5471428571428572,0.018457800184097078,3
0.598,0.187,0.5814285714285714,0.018507180071584906,3
0.604,0.174,0.6014285714285714,0.018444190305775588,3
0.5920000000000001,0.153,0.5928571428571427,0.01518509494939535,3
0.598,0.20199999999999999,0.5814285714285714,0.015551399772716613,3
0.573,0.20199999999999999,0.52,0.01585288532183993,3
0.579,0.193,0.41,0.01564655302899005,3
0.8840000000000001,0.184,0.4828571428571429,0.0005222548126089828,3
0.8959999999999999,0.179,0.47,0.0005847423798514146,3
0.924,0.21100000000000002,0.45714285714285713,0.0006623830707155429,3
0.924,0.24300000000000002,0.4028571428571428,0.0007900207490816407,3
0.966,0.24300000000000002,0.42428571428571427,0.0008674732392994019,3
0.97,0.247,0.4214285714285714,0.0009308354442825815,3
0.9990000000000001,0.254,0.42857142857142855,0.001121929427955042,3
1.0,0.27,0.4157142857142857,0.0014041670036036042,3
0.995,0.29100000000000004,0.4414285714285714,0.0015828575741507623,3
0.9740000000000001,0.297,0.4542857142857143,0.0018789219541289924,3
0.204,0.6990000000000001,0.44857142857142857,0.002312163804184692,3
0.168,0.7070000000000001,0.46285714285714286,0.0022285472475335527,3
0.21100000000000002,0.688,0.44999999999999996,0.0019399276889137133,3
0.196,0.6609999999999999,0.45714285714285713,0.0022758282025495307,3
0.20199999999999999,0.65,0.4457142857142857,0.0024548585247898672,3
0.228,0.7020000000000001,0.4657142857142857,0.0026574713785497057,3
0.24300000000000002,0.7000000000000001,0.4585714285714285,0.002817330988633269,3
0.27899999999999997,0.6920000000000001,0.45999999999999996,0.0023293871349164253,3
0.278,0.663,0.4757142857142857,0.0021837356831038526,3
0.268,0.655,0.4671428571428571,0.0019916927719618154,3
0.983,0.06,0.4871428571428571,0.00028458909319843196,3
0.953,0.066,0.5428571428571428,0.00030483849221780323,3
0.9740000000000001,0.085,0.5642857142857143,0.00029585438767807336,3
0.9790000000000001,0.111,0.5785714285714285,0.0002825951568766595,3
0.97,0.085,0.6042857142857143,0.00027307517575964264,3
0.975,0.084,0.5871428571428572,0.000262407170699787,3
0.995,0.094,0.6114285714285714,0.000266494096315104,3
1.0,0.127,0.5857142857142856,0.0002713041086243574,3
0.9940000000000001,0.12400000000000001,0.5928571428571427,0.0002759239392278083,3
1.0,0.113,0.5800000000000001,0.00029512040515724207,3
0.8490000000000001,0.325,0.36428571428571427,0.0016434680875781127,2
0.8890000000000001,0.305,0.37571428571428567,0.0017859191378727284,2
0.909,0.32,0.3842857142857143,0.0016372218071781638,2
0.898,0.307,0.3771428571428571,0.0015640325568654738,2
0.9159999999999999,0.313,0.38285714285714284,0.0014478394588579248,2
0.358,0.452,0.5742857142857143,0.004202977067574926,3
0.36700000000000005,0.462,0.5685714285714285,0.004265253651987483,3
0.348,0.48600000000000004,0.5442857142857143,0.004443754040828838,3
0.381,0.523,0.5642857142857143,0.0046277647464898755,3
0.43200000000000005,0.511,0.6342857142857142,0.004828584741460639,3
0.446,0.5479999999999999,0.6257142857142857,0.005590382327295254,3
0.473,0.5770000000000001,0.5785714285714285,0.005014009923558583,3
0.489,0.562,0.5942857142857143,0.005630077805732925,3
0.467,0.595,0.5928571428571427,0.006083535376797593,3
0.46399999999999997,0.6020000000000001,0.6185714285714285,0.006820519202673578,3
0.292,0.527,0.44999999999999996,0.0018305771701961815,3
0.292,0.549,0.47285714285714286,0.0018648643563750954,3
0.275,0.529,0.49571428571428566,0.001957769110189305,3
0.28500000000000003,0.522,0.4828571428571429,0.0022384565068296336,3
0.266,0.521,0.49142857142857144,0.002573472477427526,3
0.299,0.519,0.4928571428571428,0.002940695521797118,3
0.30100000000000005,0.5479999999999999,0.5014285714285713,0.0026804932702489785,3
0.317,0.556,0.51,0.002889702061399121,3
0.321,0.589,0.4971428571428571,0.00292177046101034,3
0.324,0.618,0.5242857142857142,0.0031288981492235517,3
0.11,0.643,0.4657142857142857,0.012832439280879938,3
0.125,0.664,0.46285714285714286,0.013596217926149996,3
0.095,0.625,0.4014285714285714,0.012904638001474908,3
0.105,0.668,0.4185714285714286,0.01395580794851483,3
0.066,0.662,0.4342857142857143,0.015448396568430238,3
0.062000000000000006,0.668,0.4342857142857143,0.017032963796873787,3
0.079,0.687,0.4385714285714285,0.018242265870169565,3
0.077,0.7120000000000001,0.4657142857142857,0.02010421905970428,3
0.091,0.7090000000000001,0.42714285714285716,0.017631605289724264,3
0.517,0.579,0.4357142857142857,0.004001563745303247,3
0.543,0.5920000000000001,0.4357142857142857,0.0036389912379583556,3
0.523,0.5760000000000001,0.4028571428571428,0.0037551476863663482,3
0.544,0.6020000000000001,0.40857142857142853,0.003824865130018426,3
0.564,0.579,0.39285714285714285,0.0037870576012227312,3
0.5660000000000001,0.579,0.40857142857142853,0.0038915604675017366,3
0.5860000000000001,0.5529999999999999,0.39428571428571424,0.004423303564276769,3
0.395,0.316,0.45999999999999996,0.0021258065336223733,3
0.375,0.309,0.44999999999999996,0.002192353291648026,3
0.405,0.309,0.4157142857142857,0.0020178427565096507,3
0.383,0.304,0.4114285714285714,0.0021288167534345274,3
0.42100000000000004,0.295,0.4114285714285714,0.0018344778762245668,3
0.438,0.298,0.4257142857142857,0.001875404583101365,3
0.473,0.29100000000000004,0.40714285714285714,0.0017343016437525673,3
0.49,0.321,0.3985714285714286,0.0014752919899845634,3
0.506,0.334,0.43285714285714283,0.0014838036118489406,3
0.504,0.336,0.41714285714285715,0.0013609165140090328,3
0.254,0.165,0.42,0.0007517011164218844,3
0.267,0.145,0.40857142857142853,0.00080781957757937,3
0.254,0.149,0.41,0.0008726903593226387,3
0.24,0.14300000000000002,0.42,0.0009227497501968246,3
0.263,0.153,0.42714285714285716,0.0010586514179978688,3
0.278,0.179,0.4257142857142857,0.0010299478478377486,3
0.303,0.201,0.4257142857142857,0.0008566378347172514,3
0.308,0.19899999999999998,0.4585714285714285,0.0008653980795407764,3
0.29300000000000004,0.193,0.47,0.0009068824546486512,3
0.277,0.201,0.4714285714285714,0.0009209955220667406,3
0.48700000000000004,0.7320000000000001,0.3314285714285714,0.004306900473969064,1
0.506,0.7590000000000001,0.2914285714285714,0.00453989584576056,1
0.532,0.753,0.27428571428571424,0.005113068838508992,1
0.5810000000000001,0.755,0.29,0.004442352441278262,1
0.5970000000000001,0.779,0.30428571428571427,0.004204741201002187,1
0.8640000000000001,0.223,0.4542857142857143,0.0014302436889523282,3
0.877,0.21600000000000003,0.46285714285714286,0.0015730503394156062,3
0.888,0.197,0.5128571428571429,0.0016845473360314394,3
0.9209999999999999,0.19,0.4942857142857142,0.0018980461113890324,3
0.929,0.201,0.4871428571428571,0.002216885741166823,3
0.9640000000000001,0.203,0.47,0.002164475823272485,3
0.9820000000000001,0.20500000000000002,0.48571428571428565,0.002094553339968839,3
1.0,0.198,0.5228571428571429,0.0020095262689996648,3
0.997,0.20500000000000002,0.47285714285714286,0.0021601303694008425,3
1.0,0.19399999999999998,0.49857142857142855,0.001952116157090271,3
0.179,0.617,0.42714285714285716,0.0016007990389278433,3
0.187,0.59,0.4257142857142857,0.0019037802879249195,3
0.215,0.559,0.40714285714285714,0.002252988568318319,3
0.20800000000000002,0.56,0.4457142857142857,0.002314986813880197,3
0.21,0.609,0.4542857142857143,0.0026477820168509586,3
0.231,0.603,0.4442857142857143,0.0027624903108116436,3
0.257,0.622,0.5214285714285714,0.002760337889735036,3
0.264,0.662,0.49571428571428566,0.0028639472982086565,3
0.269,0.684,0.4671428571428571,0.0031705806302749703,3
0.317,0.7040000000000001,0.4585714285714285,0.0033601967436085916,3
0.271,0.49700000000000005,0.3957142857142857,0.001355000080005085,3
0.25,0.524,0.4314285714285714,0.001480350625252965,3
0.262,0.537,0.45999999999999996,0.0014599744384297252,3
0.262,0.524,0.4257142857142857,0.0014408126410404118,3
0.264,0.517,0.3871428571428571,0.001548716986370071,3
0.271,0.49700000000000005,0.39714285714285713,0.0017468754279893182,3
0.277,0.46,0.4342857142857143,0.002110240359108387,3
0.02,0.16399999999999998,0.4371428571428571,0.005513999609172632,3
0.067,0.19899999999999998,0.38857142857142857,0.005725027012884511,3
0.41700000000000004,0.701,0.41428571428571426,0.2659297459705513,3
0.44700000000000006,0.737,0.44999999999999996,0.2567261251874287,3
0.446,0.773,0.5014285714285713,0.271743480862836,3
0.434,0.773,0.3957142857142857,0.30198731879083424,3
0.444,0.7809999999999999,0.40428571428571425,0.3431921693839574,3
0.45,0.794,0.40714285714285714,0.4121608785561177,3
0.47700000000000004,0.809,0.42714285714285716,0.48446322737962494,3
0.46399999999999997,0.845,0.45571428571428574,0.5166223109770307,3
0.29100000000000004,0.073,0.5314285714285714,0.003590541457875466,3
0.29300000000000004,0.069,0.5385714285714285,0.003925632708731905,3
0.254,0.10300000000000001,0.5457142857142857,0.0041424685787085,3
0.251,0.107,0.5014285714285713,0.003413289136478439,3
0.256,0.11,0.5085714285714286,0.0026117633847254685,3
0.23600000000000002,0.134,0.5214285714285714,0.002655333815418864,3
0.237,0.146,0.5185714285714286,0.0027098010635369083,3
0.223,0.171,0.5457142857142857,0.0023111168142730606,3
0.253,0.13699999999999998,0.6199999999999999,0.002407528043288003,3
0.247,0.115,0.5857142857142856,0.0021563415932305597,3
0.337,0.589,0.37857142857142856,0.000731342759133564,2
0.391,0.624,0.3157142857142857,0.0009374759555101832,1
0.42100000000000004,0.638,0.28714285714285714,0.0008831315330771361,1
0.43200000000000005,0.612,0.26285714285714284,0.0008739413983561204,1
0.11599999999999999,0.66,0.42428571428571427,0.006017718639173901,3
0.114,0.636,0.42,0.005385208954215106,3
0.11900000000000001,0.594,0.47857142857142854,0.0054008513995173575,3
0.134,0.606,0.5128571428571429,0.006303814328072987,3
0.135,0.604,0.5414285714285714,0.0062866464670054455,3
0.17300000000000001,0.5760000000000001,0.5542857142857143,0.006251226114829459,3
0.172,0.56,0.5242857142857142,0.00618330846367448,3
0.19,0.5650000000000001,0.5214285714285714,0.006958906109536385,3
0.21,0.603,0.51,0.007579715657469458,3
0.237,0.622,0.5557142857142856,0.007476798629268524,3
0.268,0.24600000000000002,0.7485714285714284,0.0006498251349542755,3
0.263,0.251,0.7757142857142856,0.0006610716093692802,3
0.28800000000000003,0.266,0.7585714285714286,0.0008003480119186003,3
0.319,0.28300000000000003,0.72,0.0008020645999194107,3
0.308,0.317,0.7085714285714286,0.0008841656461024369,3
0.316,0.33899999999999997,0.6914285714285714,0.0010586246736954904,3
0.34299999999999997,0.363,0.69,0.0012278556854384123,3
0.34600000000000003,0.369,0.7428571428571429,0.0014825951655933207,3
0.37200000000000005,0.399,0.7,0.0014591215923427674,3
0.355,0.424,0.7457142857142858,0.0013940071402889396,3
0.023,0.674,0.4057142857142857,0.2735134485101346,3
0.037000000000000005,0.6990000000000001,0.41,0.2912940393747013,3
0.038,0.7000000000000001,0.5114285714285715,0.3453403024574172,3
0.065,0.6859999999999999,0.49857142857142855,0.41117183958562187,3
0.08,0.71,0.5857142857142856,0.4305569618050928,3
0.109,0.715,0.5842857142857143,0.4741313764090128,3
0.12300000000000001,0.6940000000000001,0.48428571428571426,0.5714763847225586,3
0.16899999999999998,0.705,0.5014285714285713,0.6829513242226378,3
0.177,0.7390000000000001,0.5928571428571427,0.8075074388831326,3
0.172,0.75,0.5842857142857143,0.9999999999999999,3
0.9470000000000001,0.383,0.09857142857142856,0.0471550893952773,1
0.9490000000000001,0.401,0.0,0.05256370654778159,1
0.9450000000000001,0.396,0.0,0.06261562688645765,1
0.322,0.537,0.4642857142857143,0.012630120614446265,3
0.322,0.552,0.44285714285714284,0.014637924352266813,3
0.326,0.556,0.42,0.015524419724265328,3
0.36,0.21600000000000003,0.3871428571428571,0.014183798173642683,3
0.363,0.215,0.45714285714285713,0.012690886641039296,3
0.348,0.21600000000000003,0.5028571428571429,0.01243672959235841,3
0.349,0.23500000000000001,0.4971428571428571,0.009789234829125588,3
0.36200000000000004,0.259,0.4442857142857143,0.009328482997219622,3
0.383,0.249,0.4442857142857143,0.00874686970074649,3
0.433,0.27399999999999997,0.4057142857142857,0.007197282038754541,3
0.48200000000000004,0.276,0.4457142857142857,0.005941474595211759,3
0.49,0.27,0.43285714285714283,0.003886978277027559,3
0.525,0.281,0.5985714285714285,0.002990205168677969,3
0.708,0.49700000000000005,0.61,0.012564369251783941,3
0.752,0.508,0.6442857142857144,0.012239742947395226,3
0.462,0.09699999999999999,0.43285714285714283,0.002704983126989913,3
0.45299999999999996,0.081,0.4357142857142857,0.002864472278959049,3
0.48600000000000004,0.098,0.42,0.0028114779485312554,3
0.454,0.09699999999999999,0.42999999999999994,0.003353731556141026,3
0.459,0.085,0.42714285714285716,0.0037866485124493127,3
0.462,0.079,0.39999999999999997,0.004512582979324119,3
0.47200000000000003,0.08900000000000001,0.4128571428571428,0.004832418091468219,3
0.505,0.099,0.4228571428571428,0.0053485484588325334,3
0.5670000000000001,0.13,0.3985714285714286,0.005873471758501057,3
0.56,0.128,0.39714285714285713,0.007804451992474595,3
0.789,0.22899999999999998,0.38999999999999996,0.001245656494995577,3
0.8170000000000001,0.226,0.40428571428571425,0.0012136455461079863,3
0.828,0.26,0.3857142857142857,0.0010890844530451302,3
0.8009999999999999,0.247,0.41428571428571426,0.0011460260443980417,3
0.445,0.45299999999999996,0.39285714285714285,0.002285919719313673,3
0.45799999999999996,0.449,0.39999999999999997,0.0025766025513355244,3
0.46799999999999997,0.455,0.39999999999999997,0.0025967657742694546,3
0.49100000000000005,0.505,0.39285714285714285,0.002546842085966596,3
0.493,0.519,0.3985714285714286,0.002603722264477009,3
0.515,0.522,0.41714285714285715,0.0028775403375249425,3
0.294,0.325,0.4128571428571428,0.002913332138345075,3
0.28600000000000003,0.364,0.4028571428571428,0.0032233124703275676,3
0.098,0.43,0.48857142857142855,0.017778197744768673,3
0.114,0.434,0.45999999999999996,0.02283072045428197,3
0.121,0.423,0.5542857142857143,0.02366411749023233,3
0.151,0.43,0.52,0.026008073336236993,3
0.16,0.44200000000000006,0.5514285714285714,0.026947968165317852,3
0.187,0.452,0.5771428571428572,0.02914494128756933,3
0.204,0.48700000000000004,0.667142857142857,0.02806565416396218,3
0.21,0.502,0.667142857142857,0.02584630992803597,3
0.251,0.527,0.6271428571428571,0.023905907775387467,3
0.265,0.512,0.5242857142857142,0.021789293357545546,3
0.354,0.29600000000000004,0.4028571428571428,0.012795540067835395,3
0.359,0.314,0.39428571428571424,0.012319420167358987,3
0.639,0.6659999999999999,0.3242857142857143,0.003210729771323357,1
0.639,0.693,0.25,0.0032999982905438127,1
0.655,0.698,0.2571428571428571,0.003382972983937869,1
0.6459999999999999,0.715,0.3114285714285714,0.003689315100267173,1
0.616,0.718,0.28428571428571425,0.004359272751734128,1
0.6459999999999999,0.7270000000000001,0.2957142857142857,0.00474427679506653,1
0.648,0.7440000000000001,0.29714285714285715,0.0056882100138065375,1
0.654,0.758,0.26999999999999996,0.006480565441432847,1
0.6459999999999999,0.782,0.31285714285714283,0.007463021351424742,1
0.643,0.774,0.33285714285714285,0.00852899179350685,1
0.45299999999999996,0.545,0.42428571428571427,0.0006665868788375511,3
0.445,0.5750000000000001,0.46285714285714286,0.0006443494866747137,3
0.47700000000000004,0.583,0.40714285714285714,0.0006021945229479417,3
0.489,0.589,0.40857142857142853,0.0006318163141563894,3
0.537,0.6729999999999999,0.36857142857142855,0.0007798381035834683,2
0.518,0.434,0.6214285714285714,0.004448119305294835,3
0.588,0.43700000000000006,0.5985714285714285,0.005007340686969166,3
0.609,0.457,0.53,0.005977666570037851,3
0.612,0.47500000000000003,0.4928571428571428,0.006412322896530456,3
0.6,0.483,0.4714285714285714,0.007853075115258085,3
0.614,0.493,0.4371428571428571,0.009008494352969276,3
0.608,0.47500000000000003,0.4257142857142857,0.009647006648017459,3
0.618,0.484,0.4442857142857143,0.01003211172538107,3
0.645,0.499,0.42428571428571427,0.010024963072408277,3
0.665,0.51,0.42,0.010066978371444851,3
0.669,0.305,0.5214285714285714,0.0010404781692668408,3
0.6729999999999999,0.314,0.6457142857142857,0.0011317733122897537,3
