,ticker_start,esg_score_year_start,environment_score_start,social_score_start,governance_score_start,total_score_start,Date_start,High_start,Low_start,Open_start,Close_start,Volume_start,Adj Close_start,MarketData_Year_start,environment_score_end,social_score_end,governance_score_end,total_score_end,Date_end,High_end,Low_end,Open_end,Close_end,Volume_end,Adj Close_end,MarketData_Year_end,Annual_Return
820,PPG,2017,13.17,8.8,7.88,29.75,2017-01-03,95.9700012207031,94.5699996948242,95.4300003051757,95.25,1358100,87.3704986572265,2017,13.17,8.8,7.88,29.75,2017-12-29,117.680000305175,116.819999694824,117.33999633789,116.819999694824,867700,108.856369018554,2017,0.22414334403484448
821,PPG,2018,14.17,8.79,8.73,31.36,2018-01-02,118.0,116.809997558593,116.980003356933,118.0,935200,109.955955505371,2018,14.17,8.79,8.73,31.36,2018-12-31,102.910003662109,101.230003356933,101.819999694824,102.230003356933,1162700,96.8844451904296,2018,-0.12608992628419016
822,PPG,2021,9.91,8.53,7.76,26.19,2021-01-04,145.0,140.830001831054,144.660003662109,141.309997558593,1223300,138.776214599609,2021,9.91,8.53,7.76,26.19,2021-12-31,172.979995727539,170.410003662109,170.860000610351,172.440002441406,674900,171.770095825195,2021,0.1920364860779652
823,PPG,2022,293.0,236.0,220.0,749.0,2022-01-03,172.910003662109,169.610000610351,172.100006103515,170.600006103515,827600,169.937240600585,2022,9.32,7.69,7.43,24.45,2022-04-14,132.300003051757,128.070007324218,131.449996948242,128.27000427246,3020700,128.27000427246,2022,-0.2546775146811561
824,PPL,2022,525.0,306.0,300.0,1131.0,2022-01-03,30.2099990844726,29.6200008392334,30.1499996185302,30.1399993896484,4911000,29.9107112884521,2022,525.0,306.0,300.0,1131.0,2022-04-14,29.3199996948242,28.9099998474121,29.0499992370605,29.2000007629394,5736600,29.2000007629394,2022,-0.031509083502837903
825,PRU,2022,285.0,300.0,288.0,873.0,2022-01-03,110.830001831054,108.819999694824,108.819999694824,109.919998168945,1447600,108.819511413574,2022,285.0,300.0,288.0,873.0,2022-04-14,117.550003051757,116.230003356933,116.230003356933,117.239997863769,1399600,117.239997863769,2022,0.07737546583861546
826,PSA,2022,235.0,245.0,205.0,685.0,2022-01-03,373.390014648437,359.619995117187,373.239990234375,365.279998779296,769900,363.251037597656,2022,235.0,245.0,205.0,685.0,2022-04-14,410.700012207031,404.070007324218,406.559997558593,408.5,510800,408.5,2022,0.09447007471917351
827,PSX,2020,18.59,7.07,4.73,30.39,2020-01-02,113.180000305175,111.379997253417,112.080001831054,112.199996948242,1607900,100.592407226562,2020,18.59,7.07,4.73,30.39,2020-12-31,70.7399978637695,69.7600021362304,70.5,69.9400024414062,2003500,66.0716934204101,2020,-0.3759814302391641
828,PSX,2021,18.61,8.08,5.31,31.99,2021-01-04,71.2900009155273,68.5599975585937,70.6100006103515,69.8799972534179,2714200,66.0150070190429,2021,18.61,8.08,5.31,31.99,2021-12-31,73.0500030517578,72.0500030517578,72.25,72.4599990844726,2317800,71.694107055664,2021,0.026200233084970145
829,PSX,2022,569.0,363.0,310.0,1242.0,2022-01-03,75.8499984741211,72.8899993896484,72.8899993896484,75.7399978637695,3710300,74.9394378662109,2022,16.39,7.0,5.9,29.29,2022-04-14,84.0899963378906,82.7900009155273,83.3199996948242,82.8499984741211,3014900,82.8499984741211,2022,0.13664424705547723
830,PTC,2018,1.81,15.51,6.7,24.04,2018-01-02,61.5,60.4500007629394,60.9099998474121,61.1599998474121,1174200,61.1599998474121,2018,1.81,15.51,6.7,24.04,2018-12-31,83.75,82.1600036621093,83.2799987792968,82.9000015258789,1177100,82.9000015258789,2018,0.3610244907823801
831,PTC,2019,1.64,13.55,6.72,22.21,2019-01-02,82.3499984741211,80.8499984741211,80.8799972534179,81.9199981689453,1134300,81.9199981689453,2019,1.64,13.55,6.72,22.21,2019-12-31,75.4400024414062,74.7300033569336,74.9499969482421,74.8899993896484,437800,74.8899993896484,2019,-0.07406031240334114
832,PTC,2021,1.26,12.1,5.91,19.26,2021-01-04,120.639999389648,116.019996643066,120.069999694824,118.180000305175,710600,118.180000305175,2021,1.26,12.1,5.91,19.26,2021-12-31,122.139999389648,120.949996948242,122.099998474121,121.150001525878,313700,121.150001525878,2021,0.008994768333463634
833,PTC,2022,550.0,302.0,308.0,1160.0,2022-01-03,123.459999084472,118.769996643066,121.319999694824,122.980003356933,580100,122.980003356933,2022,550.0,302.0,308.0,1160.0,2022-04-14,102.330001831054,98.5999984741211,102.25,98.7099990844726,544200,98.7099990844726,2022,-0.18636663919573054
834,PVH,2022,418.0,319.0,315.0,1052.0,2022-01-03,110.480003356933,107.629997253417,107.790000915527,108.080001831054,884600,108.025505065917,2022,418.0,319.0,315.0,1052.0,2022-04-14,83.4000015258789,79.1699981689453,81.4300003051757,79.3399963378906,2437500,79.3399963378906,2022,-0.2639391811484642
835,PWR,2019,9.07,16.88,12.02,37.94,2019-01-02,30.3099994659423,29.3899993896484,29.6399993896484,29.9200000762939,1560700,29.5614280700683,2019,9.07,16.88,12.02,37.94,2019-12-31,40.9599990844726,40.6399993896484,40.810001373291,40.7099990844726,1034300,40.3982582092285,2019,0.3734817787712349
836,PWR,2020,9.07,16.49,11.85,37.41,2020-01-02,41.1899986267089,40.5200004577636,41.0699996948242,41.0900001525878,1030700,40.7753448486328,2020,9.07,16.49,11.85,37.41,2020-12-31,72.1999969482421,70.9400024414062,71.3199996948242,72.0199966430664,524200,71.8048019409179,2020,0.7535913605605078
837,PWR,2021,8.79,16.88,10.5,36.17,2021-01-04,71.8300018310546,67.5999984741211,70.9000015258789,68.25,3380800,68.0460662841796,2021,8.79,16.88,10.5,36.17,2021-12-31,115.26000213623,112.830001831054,112.830001831054,114.660003662109,631400,114.529403686523,2021,0.6172073511205419
838,PWR,2022,540.0,382.0,310.0,1232.0,2022-01-03,115.889999389648,111.940002441406,114.75,112.269996643066,923600,112.210617065429,2022,540.0,382.0,310.0,1232.0,2022-04-14,136.740005493164,134.58999633789,134.869995117187,135.139999389648,1532700,135.139999389648,2022,0.17769062648930728
839,PXD,2019,23.21,11.41,9.37,43.54,2019-01-02,136.729995727539,128.679992675781,128.779998779296,134.300003051757,2248400,122.593971252441,2019,23.21,11.41,9.37,43.54,2019-12-31,151.570007324218,149.160003662109,150.0,151.369995117187,981900,139.358291625976,2019,0.17541541040550776
840,PXD,2020,23.34,12.72,9.12,45.19,2020-01-02,153.149993896484,151.169998168945,152.02000427246,152.33999633789,995700,140.251327514648,2020,23.34,12.72,9.12,45.19,2020-12-31,114.809997558593,112.400001525878,113.400001525878,113.889999389648,1444700,107.52146911621,2020,-0.2508222852991963
841,PXD,2021,17.0,9.81,8.85,35.65,2021-01-04,116.370002746582,111.819999694824,115.019996643066,113.480003356933,1631300,107.134414672851,2021,17.0,9.81,8.85,35.65,2021-12-31,183.100006103515,180.419998168945,180.419998168945,181.880004882812,729100,178.836593627929,2021,0.581290299001036
842,PXD,2022,700.0,412.0,300.0,1412.0,2022-01-03,187.289993286132,179.800003051757,180.690002441406,186.889999389648,1483600,183.762756347656,2022,18.43,8.97,9.05,36.45,2022-04-14,257.070007324218,254.179992675781,255.050003051757,254.75,1551300,254.75,2022,0.40987324455103774
843,PYPL,2019,0.09,11.64,7.87,19.52,2019-01-02,86.1999969482421,82.2399978637695,82.3799972534179,85.75,10146200,85.75,2019,0.09,11.64,7.87,19.52,2019-12-31,108.449996948242,107.199996948242,107.540000915527,108.169998168945,4080500,108.169998168945,2019,0.3130614442264635
844,PYPL,2020,0.09,11.4,7.21,18.69,2020-01-02,111.209999084472,109.275001525878,109.470001220703,110.75,7418800,110.75,2020,0.09,11.4,7.21,18.69,2020-12-31,234.690002441406,229.690002441406,232.0,234.199996948242,5002700,234.199996948242,2020,1.1393988703450386
845,PYPL,2021,0.22,10.8,6.44,17.45,2021-01-04,237.996994018554,227.535003662109,237.800003051757,231.919998168945,8148700,231.919998168945,2021,0.22,10.8,6.44,17.45,2021-12-31,192.229995727539,188.399993896484,191.449996948242,188.580001831054,7360400,188.580001831054,2021,-0.20698065849053116
846,PYPL,2022,370.0,244.0,285.0,899.0,2022-01-03,196.0,189.949996948242,191.410003662109,194.940002441406,12788200,194.940002441406,2022,370.0,244.0,285.0,899.0,2022-04-14,105.699996948242,102.059997558593,105.080001831054,102.309997558593,15988900,102.309997558593,2022,-0.46549294393621077
847,QCOM,2019,1.93,6.44,10.73,18.91,2019-01-02,58.0,55.9199981689453,56.2000007629394,57.4000015258789,9896600,52.7753410339355,2019,1.93,6.44,10.73,18.91,2019-12-31,88.7699966430664,87.8799972534179,87.9899978637695,88.2300033569336,5173400,84.119514465332,2019,0.5699288640422242
848,QCOM,2020,3.51,6.16,10.31,19.97,2020-01-02,89.8099975585937,88.0800018310546,89.0500030517578,88.6900024414062,8413900,84.5580902099609,2020,3.51,6.16,10.31,19.97,2020-12-31,152.559997558593,150.100006103515,150.320007324218,152.33999633789,4941700,148.961547851562,2020,0.7107242124331729
849,QCOM,2021,6.37,3.49,9.18,19.04,2021-01-04,155.149993896484,147.139999389648,153.009994506835,148.5,9827000,145.20669555664,2021,6.37,3.49,9.18,19.04,2021-12-31,185.149993896484,182.600006103515,183.309997558593,182.869995117187,4113300,182.110321044921,2021,0.19515065474378626
850,QCOM,2022,409.0,300.0,300.0,1009.0,2022-01-03,186.880004882812,182.240005493164,182.910003662109,186.210006713867,5990200,185.436447143554,2022,5.45,4.29,7.81,17.55,2022-04-14,141.559997558593,136.679992675781,141.050003051757,136.910003662109,7992200,136.910003662109,2022,-0.25148979869343907
851,QRVO,2019,19.64,9.0,7.69,36.33,2019-01-02,62.0,59.6199989318847,59.6199989318847,61.1800003051757,725500,61.1800003051757,2019,19.64,9.0,7.69,36.33,2019-12-31,116.709999084472,115.25,115.669998168945,116.230003356933,745800,116.230003356933,2019,0.9495136772767256
852,QRVO,2021,15.96,8.91,7.23,32.1,2021-01-04,170.529998779296,162.113998413085,167.300003051757,164.58999633789,1249700,164.58999633789,2021,15.96,8.91,7.23,32.1,2021-12-31,157.509994506835,155.309997558593,156.029998779296,156.389999389648,821300,156.389999389648,2021,-0.06521221436399968
853,QRVO,2022,535.0,310.0,305.0,1150.0,2022-01-03,160.059997558593,156.5,156.869995117187,159.429992675781,1099700,159.429992675781,2022,14.11,8.64,7.41,30.15,2022-04-14,116.779998779296,113.330001831054,116.779998779296,113.379997253417,840800,113.379997253417,2022,-0.2772359228498831
854,RCL,2022,503.0,327.0,310.0,1140.0,2022-01-03,81.75,77.5699996948242,77.5699996948242,80.8300018310546,4677100,80.8300018310546,2022,503.0,327.0,310.0,1140.0,2022-04-14,84.8899993896484,82.3499984741211,82.5,82.5800018310546,2276400,82.5800018310546,2022,0.0645868525968898
855,RE,2022,505.0,276.0,305.0,1086.0,2022-01-03,276.399993896484,270.519989013671,274.649993896484,272.790008544921,188200,271.235565185546,2022,505.0,276.0,305.0,1086.0,2022-04-14,293.970001220703,290.130004882812,291.779998779296,290.570007324218,190100,290.570007324218,2022,0.057964732501448055
856,REG,2022,575.0,372.0,365.0,1312.0,2022-01-03,77.1999969482421,75.2799987792968,76.2099990844726,76.120002746582,986500,75.4082260131836,2022,575.0,372.0,365.0,1312.0,2022-04-14,71.3099975585937,70.25,70.4300003051757,70.5800018310546,567800,70.5800018310546,2022,-0.07387478442530358
857,REGN,2019,0.06,16.69,8.1,24.85,2019-01-02,376.790008544921,366.010009765625,368.149993896484,372.440002441406,599600,372.440002441406,2019,0.06,16.69,8.1,24.85,2019-12-31,376.709991455078,372.040008544921,373.640014648437,375.480010986328,494600,375.480010986328,2019,0.019910409374894845
858,REGN,2020,0.03,15.28,7.98,23.3,2020-01-02,379.0,369.239990234375,378.0,373.350006103515,512400,373.350006103515,2020,0.03,15.28,7.98,23.3,2020-12-31,483.570007324218,470.779998779296,477.809997558593,483.109985351562,897900,483.109985351562,2020,0.2780687443163016
859,REGN,2021,0.01,13.76,7.54,21.32,2021-01-04,491.779998779296,473.579986572265,486.850006103515,482.859985351562,911100,482.859985351562,2021,0.01,13.76,7.54,21.32,2021-12-31,645.5,630.659973144531,644.340026855468,631.52001953125,353400,631.52001953125,2021,0.2971552051228176
860,REGN,2022,505.0,327.0,305.0,1137.0,2022-01-03,629.330017089843,621.869995117187,625.0,627.099975585937,515600,627.099975585937,2022,505.0,327.0,305.0,1137.0,2022-04-14,738.989990234375,730.940002441406,732.25,733.02001953125,795700,733.02001953125,2022,0.17283203125
861,RF,2022,490.0,304.0,305.0,1099.0,2022-01-03,22.75,22.3600006103515,22.5200004577636,22.6700000762939,10995500,22.4983329772949,2022,490.0,304.0,305.0,1099.0,2022-04-14,21.0599994659423,20.5200004577636,20.8999996185302,20.7299995422363,7050700,20.7299995422363,2022,-0.07948494134733518
862,RHI,2022,255.0,334.0,310.0,899.0,2022-01-03,112.559997558593,109.029998779296,111.629997253417,109.449996948242,436600,109.042030334472,2022,255.0,334.0,310.0,899.0,2022-04-14,111.830001831054,108.419998168945,111.449996948242,108.559997558593,552900,108.559997558593,2022,-0.02750156562178033
863,RJF,2020,1.69,12.46,14.34,28.48,2020-01-02,60.5266685485839,59.5133323669433,60.0200004577636,60.5200004577636,1137600,58.38862991333,2020,1.69,12.46,14.34,28.48,2020-12-31,63.8733329772949,62.6599998474121,62.9133338928222,63.7799987792968,496050,62.5460815429687,2020,0.06264575629550564
864,RJF,2021,1.81,12.49,13.18,27.47,2021-01-04,63.7466659545898,62.0200004577636,63.7466659545898,62.686668395996,986700,61.725528717041,2021,1.81,12.49,13.18,27.47,2021-12-31,101.58999633789,100.349998474121,100.669998168945,100.400001525878,821300,99.7504806518554,2021,0.5749843544350751
865,RJF,2022,505.0,309.0,305.0,1119.0,2022-01-03,102.989997863769,100.400001525878,100.830001831054,102.860000610351,1225200,102.541809082031,2022,1.43,11.23,12.39,25.05,2022-04-14,113.800003051757,111.569999694824,112.01000213623,111.800003051757,1864600,111.800003051757,2022,0.10879699515511082
866,RL,2022,420.0,352.0,303.0,1075.0,2022-01-03,122.279998779296,119.25,119.900001525878,120.919998168945,769700,120.225105285644,2022,420.0,352.0,303.0,1075.0,2022-04-14,110.01000213623,107.669998168945,108.139999389648,108.519996643066,597900,108.519996643066,2022,-0.09491246653867522
867,RMD,2019,4.28,12.16,10.98,27.29,2019-01-02,113.26000213623,111.279998779296,111.989997863769,111.769996643066,1042300,108.459648132324,2019,4.28,12.16,10.98,27.29,2019-12-31,155.160003662109,153.570007324218,154.220001220703,154.970001220703,503100,152.316360473632,2019,0.38378430374842337
868,RMD,2020,4.42,12.4,10.81,27.62,2020-01-02,156.169998168945,154.039993286132,155.399993896484,156.110000610351,444200,153.436813354492,2020,4.42,12.4,10.81,27.62,2020-12-31,213.119995117187,208.539993286132,210.33999633789,212.559997558593,322800,210.698944091796,2020,0.36782500583741834
869,RMD,2021,4.1,12.5,10.57,27.17,2021-01-04,214.990005493164,208.169998168945,213.240005493164,212.179992675781,468600,210.322265625,2021,4.1,12.5,10.57,27.17,2021-12-31,263.450012207031,260.25,261.130004882812,260.480010986328,293800,260.026153564453,2021,0.22153444136296654
870,RMD,2022,330.0,312.0,300.0,942.0,2022-01-03,260.040008544921,254.470001220703,258.519989013671,259.510009765625,375600,259.057861328125,2022,3.36,12.39,10.68,26.44,2022-04-14,237.160003662109,233.539993286132,237.009994506835,234.210006713867,424300,234.210006713867,2022,-0.0940352132635998
871,ROK,2019,6.49,9.06,6.73,22.29,2019-01-02,151.990005493164,148.070007324218,148.52000427246,150.869995117187,948300,141.826583862304,2019,6.49,9.06,6.73,22.29,2019-12-31,204.119995117187,202.330001831054,202.539993286132,202.669998168945,436300,195.000518798828,2019,0.36459730904092097
872,ROK,2020,6.06,9.42,6.82,22.3,2020-01-02,205.639999389648,202.600006103515,203.820007324218,205.639999389648,638200,197.858139038085,2020,6.06,9.42,6.82,22.3,2020-12-31,251.08999633789,247.649993896484,249.990005493164,250.809997558593,354700,246.038421630859,2020,0.23054650449319075
873,ROK,2021,5.51,9.52,6.53,21.56,2021-01-04,256.489990234375,245.050003051757,251.889999389648,246.470001220703,887000,241.780990600585,2021,5.51,9.52,6.53,21.56,2021-12-31,350.399993896484,346.010009765625,346.010009765625,348.850006103515,305000,347.441162109375,2021,0.38492995731791557
874,ROK,2022,308.0,243.0,210.0,761.0,2022-01-03,349.0,335.029998779296,348.850006103515,339.660003662109,638200,338.288269042968,2022,308.0,243.0,210.0,761.0,2022-04-14,267.989990234375,261.480010986328,267.059997558593,261.660003662109,509800,261.660003662109,2022,-0.249935504990457
875,ROL,2022,500.0,300.0,305.0,1105.0,2022-01-03,34.4099998474121,33.0800018310546,34.2200012207031,33.599998474121,1876400,33.4895095825195,2022,500.0,300.0,305.0,1105.0,2022-04-14,35.7400016784668,34.8600006103515,35.599998474121,34.9000015258789,919400,34.9000015258789,2022,0.01987142843128838
876,ROP,2022,570.0,350.0,340.0,1260.0,2022-01-03,492.350006103515,472.309997558593,491.019989013671,474.970001220703,369400,473.728820800781,2022,570.0,350.0,340.0,1260.0,2022-04-14,472.119995117187,460.820007324218,468.769989013671,461.160003662109,347000,461.160003662109,2022,-0.060812158404269526
877,ROST,2022,375.0,325.0,300.0,1000.0,2022-01-03,115.220001220703,112.900001525878,113.25,113.160003662109,1793200,112.760284423828,2022,375.0,325.0,300.0,1000.0,2022-04-14,104.690002441406,102.699996948242,102.699996948242,103.080001831054,2165800,103.080001831054,2022,-0.08980130833506397
878,RSG,2019,12.83,7.81,3.81,24.53,2019-01-02,71.5599975585937,70.9000015258789,71.370002746582,71.5299987792968,1572700,67.6246719360351,2019,12.83,7.81,3.81,24.53,2019-12-31,89.9199981689453,89.1800003051757,89.6699981689453,89.6299972534179,1123700,86.2946624755859,2019,0.25584971001994794
879,RSG,2020,13.04,6.95,3.79,23.78,2020-01-02,89.8399963378906,88.7699966430664,89.7200012207031,89.8300018310546,1688500,86.4872283935546,2020,13.04,6.95,3.79,23.78,2020-12-31,96.4700012207031,95.1100006103515,95.5,96.3000030517578,587800,94.5223846435546,2020,0.07333929716372263
880,RSG,2021,12.11,6.4,3.72,22.22,2021-01-04,96.1999969482422,93.0199966430664,96.1800003051757,93.5400009155273,1297300,91.8133316040039,2021,12.11,6.4,3.72,22.22,2021-12-31,140.08999633789,137.52000427246,137.970001220703,139.449996948242,447900,138.973739624023,2021,0.44988559477825063
881,RSG,2022,293.0,235.0,216.0,744.0,2022-01-03,139.460006713867,133.679992675781,139.190002441406,135.410003662109,1150600,134.947540283203,2022,293.0,235.0,216.0,744.0,2022-04-14,134.630004882812,132.639999389648,133.669998168945,132.710006713867,890700,132.710006713867,2022,-0.04655503709949895
882,RTX,2022,520.0,330.0,400.0,1250.0,2022-01-03,87.1399993896484,86.0699996948242,86.0800018310546,86.9700012207031,5169200,86.489143371582,2022,520.0,330.0,400.0,1250.0,2022-04-14,104.980003356933,103.669998168945,103.889999389648,104.269996643066,4026300,104.269996643066,2022,0.21131499099770104
883,SBAC,2019,2.46,8.39,7.36,18.11,2019-01-02,160.979995727539,158.070007324218,160.100006103515,160.75,805800,157.704757690429,2019,2.46,8.39,7.36,18.11,2019-12-31,242.809997558593,238.130004882812,239.029998779296,240.990005493164,787000,237.120849609375,2019,0.5052466977255978
884,SBAC,2020,2.36,7.76,7.2,17.32,2020-01-02,242.27000427246,237.179992675781,241.149993896484,238.869995117187,555800,235.034881591796,2020,2.36,7.76,7.2,17.32,2020-12-31,282.359985351562,273.899993896484,275.359985351562,282.130004882812,709500,279.353759765625,2020,0.16993577451185446
885,SBAC,2021,2.78,7.05,6.44,16.27,2021-01-04,284.450012207031,274.690002441406,283.100006103515,275.630004882812,868000,272.917724609375,2021,2.78,7.05,6.44,16.27,2021-12-31,391.149993896484,387.019989013671,388.58999633789,389.019989013671,313800,388.169860839843,2021,0.37414334378864894
886,SBAC,2022,250.0,251.0,215.0,716.0,2022-01-03,389.019989013671,371.910003662109,388.079986572265,379.869995117187,492100,379.039855957031,2022,250.0,251.0,215.0,716.0,2022-04-14,357.799987792968,353.140014648437,355.660003662109,355.380004882812,400100,355.380004882812,2022,-0.08426093285118143
887,SBUX,2019,3.15,12.99,5.11,21.23,2019-01-02,64.370002746582,63.2099990844726,63.6800003051757,64.3199996948242,10094000,60.5457801818847,2019,3.15,12.99,5.11,21.23,2019-12-31,87.9899978637695,87.3099975585937,87.4400024414062,87.9199981689453,4115600,84.3149948120117,2019,0.38065323096110987
888,SBUX,2020,3.18,13.03,4.95,21.15,2020-01-02,89.3499984741211,88.0500030517578,88.120002746582,89.3499984741211,6473800,85.6863555908203,2020,3.18,13.03,4.95,21.15,2020-12-31,107.139999389648,105.620002746582,106.0,106.980003356933,3566300,104.709403991699,2020,0.21402632799035556
889,SBUX,2021,2.87,13.53,4.57,20.98,2021-01-04,107.75,102.139999389648,107.660003662109,103.099998474121,8041500,100.911750793457,2021,2.87,13.53,4.57,20.98,2021-12-31,117.480003356933,115.599998474121,115.669998168945,116.970001220703,3674900,116.379913330078,2021,0.08647591716431131
890,SBUX,2022,475.0,385.0,295.0,1155.0,2022-01-03,117.800003051757,114.779998779296,116.470001220703,116.680000305175,5475700,116.0913772583,2022,6.11,14.41,4.24,24.78,2022-04-14,81.0800018310546,79.25,80.75,79.5,9555700,79.5,2022,-0.31742080220852126
891,SCHW,2021,2.15,10.52,12.43,25.1,2021-01-04,53.4700012207031,51.9300003051757,53.2200012207031,52.7599983215332,8650000,52.0992698669433,2021,2.15,10.52,12.43,25.1,2021-12-31,84.7900009155273,83.7200012207031,84.4199981689453,84.0999984741211,3223200,83.9220428466796,2021,0.5802329301977802
892,SCHW,2022,515.0,300.0,300.0,1115.0,2022-01-03,85.8600006103515,84.1399993896484,84.5699996948242,85.7600021362304,6739700,85.5785369873046,2022,2.25,10.15,11.59,23.99,2022-04-14,85.5899963378906,82.4599990844726,84.0,82.75,11556000,82.75,2022,-0.02152063026358969
893,SEE,2022,555.0,318.0,257.0,1130.0,2022-01-03,67.8600006103515,65.870002746582,67.4499969482421,66.5699996948242,595900,66.363296508789,2022,555.0,318.0,257.0,1130.0,2022-04-14,68.3000030517578,67.0199966430664,67.5100021362304,67.4199981689453,450000,67.4199981689453,2022,-0.0004447558288226992
894,SHW,2019,13.54,11.13,6.38,31.05,2019-01-02,131.723327636718,128.853332519531,129.793334960937,130.743331909179,1522500,127.093315124511,2019,13.54,11.13,6.38,31.05,2019-12-31,194.610000610351,192.279998779296,192.699996948242,194.51333618164,867300,190.852081298828,2019,0.49863886493232756
895,SHW,2020,13.12,11.2,6.1,30.42,2020-01-02,195.039993286132,189.580001831054,195.016662597656,190.616668701171,1945800,187.028747558593,2020,13.12,11.2,6.1,30.42,2020-12-31,245.279998779296,241.243331909179,242.813339233398,244.970001220703,920400,242.481185913085,2020,0.2561490795589455
896,SHW,2021,12.62,11.06,5.79,29.46,2021-01-04,245.639999389648,238.226669311523,244.996673583984,241.156661987304,1224900,238.706588745117,2021,12.62,11.06,5.79,29.46,2021-12-31,353.269989013671,349.239990234375,349.570007324218,352.160003662109,852100,351.343994140625,2021,0.43740728602745604
897,SHW,2022,295.0,259.0,220.0,774.0,2022-01-03,350.390014648437,335.359985351562,348.480010986328,339.119995117187,1484100,338.334197998046,2022,295.0,259.0,220.0,774.0,2022-04-14,261.260009765625,252.75,259.83999633789,252.899993896484,1246800,252.899993896484,2022,-0.2742768998982668
898,SIVB,2022,510.0,340.0,300.0,1150.0,2022-01-03,692.619995117187,678.25,683.700012207031,688.169982910156,281600,688.169982910156,2022,510.0,340.0,300.0,1150.0,2022-04-14,522.390014648437,506.0,516.450012207031,507.059997558593,713100,507.059997558593,2022,-0.2583589461673868
899,SJM,2019,10.81,16.35,6.39,33.62,2019-01-02,94.5199966430664,91.9499969482422,93.0800018310546,93.8799972534179,1031200,85.0238418579101,2019,10.81,16.35,6.39,33.62,2019-12-31,104.139999389648,102.83999633789,102.919998168945,104.129997253417,687600,97.2824630737304,2019,0.11871503228393526
900,SJM,2020,11.03,11.97,6.13,29.13,2020-01-02,104.389999389648,101.769996643066,104.129997253417,102.139999389648,713100,95.4233169555664,2020,11.03,11.97,6.13,29.13,2020-12-31,115.690002441406,113.819999694824,114.790000915527,115.599998474121,532600,111.392463684082,2020,0.11015078770039635
901,SJM,2021,11.07,9.85,6.2,27.12,2021-01-04,116.489997863769,115.059997558593,115.669998168945,115.629997253417,1062100,111.421363830566,2021,11.07,9.85,6.2,27.12,2021-12-31,136.070007324218,134.58999633789,135.460006713867,135.820007324218,445200,134.835296630859,2021,0.17420255445878335
902,SJM,2022,12.36,12.42,6.17,30.95,2022-01-03,136.940002441406,133.630004882812,135.369995117187,136.800003051757,735200,135.808197021484,2022,12.36,12.42,6.17,30.95,2022-04-14,140.75,138.880004882812,139.639999389648,139.690002441406,456000,139.690002441406,2022,0.03191259126868746
903,SLB,2019,9.92,6.51,7.37,23.78,2019-01-02,37.75,35.3400001525878,35.4900016784668,37.2000007629394,15926100,33.3376350402832,2019,9.92,6.51,7.37,23.78,2019-12-31,40.2200012207031,39.5299987792968,40.0099983215332,40.2000007629394,10649000,38.0662841796875,2019,0.13271340833241918
904,SLB,2020,9.97,7.0,7.31,24.28,2020-01-02,40.7200012207031,40.0800018310546,40.5200004577636,40.1699981689453,9147400,38.0378761291503,2020,9.97,7.0,7.31,24.28,2020-12-31,21.9699993133544,21.4400005340576,21.4699993133544,21.829999923706,7844300,21.3882884979248,2020,-0.4612537098448282
905,SLB,2021,9.07,9.18,7.08,25.33,2021-01-04,22.3799991607666,21.5900001525878,22.079999923706,21.9500007629394,8743400,21.5058612823486,2021,9.07,9.18,7.08,25.33,2021-12-31,30.1599998474121,29.4899997711181,29.5699996948242,29.9500007629394,7785200,29.8570346832275,2021,0.35643119866064127
906,SLB,2022,8.1,9.16,6.27,23.53,2022-01-03,31.9699993133544,29.9799995422363,30.0699996948242,31.7199993133544,18781000,31.62154006958,2022,8.1,9.16,6.27,23.53,2022-04-14,43.4700012207031,42.1399993896484,42.3600006103515,43.25,10704600,43.25,2022,0.43831062317717306
907,SNA,2022,500.0,300.0,261.0,1061.0,2022-01-03,217.160003662109,211.139999389648,216.929992675781,213.320007324218,206100,211.914169311523,2022,500.0,300.0,261.0,1061.0,2022-04-14,212.25,209.58999633789,211.52000427246,211.160003662109,256000,211.160003662109,2022,-0.0265983921471647
908,SNPS,2019,1.18,13.05,5.81,19.85,2019-01-02,84.7300033569336,82.3099975585937,82.370002746582,84.0500030517578,958700,84.0500030517578,2019,1.18,13.05,5.81,19.85,2019-12-31,140.240005493164,138.449996948242,138.809997558593,139.199996948242,732900,139.199996948242,2019,0.6899355627861525
909,SNPS,2020,1.18,12.11,5.45,18.74,2020-01-02,142.929992675781,139.83999633789,140.309997558593,142.869995117187,1095100,142.869995117187,2020,1.18,12.11,5.45,18.74,2020-12-31,259.519989013671,256.5,257.950012207031,259.239990234375,414800,259.239990234375,2020,0.8476230827822315
910,SNPS,2021,1.1,9.07,4.3,14.46,2021-01-04,263.0,251.350006103515,260.0,254.699996948242,979700,254.699996948242,2021,1.1,9.07,4.3,14.46,2021-12-31,370.480010986328,367.029998779296,370.480010986328,368.5,654700,368.5,2021,0.4173076923076923
911,SNPS,2022,525.0,316.0,315.0,1156.0,2022-01-03,371.730010986328,358.640014648437,367.130004882812,361.100006103515,674800,361.100006103515,2022,2.49,7.16,4.12,13.76,2022-04-14,306.309997558593,293.179992675781,306.309997558593,294.769989013671,1486400,294.769989013671,2022,-0.19709643697533877
